Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD
ORD-101271,1970-01-01 05:00:45.292,CUST-10780,India,South Asia,Mumbai,Lifestyle,Campus,Male,43,Wholesale,Premium Consumer,Cash on Delivery,Summer Sale,2.0,113.6,5.0,215.84,137.29,78.55,5,No,Completed,59,5,402,51402.24,1943.18
ORD-101272,1970-01-01 05:00:45.581,CUST-10741,Usa,North America,Chicago,Lifestyle,Campus,Unisex,38,Marketplace,Business,Bank Transfer,New Year Sale,2.0,150.0,10.0,270.0,200.88,69.12,3,No,Completed,23,4,756,73235.6,1263.74
ORD-101273,1970-01-01 05:00:45.940,CUST-10272,Usa,North America,Houston,Football,F50,Female,44,Retail Store,Consumer,Digital Wallet,No Campaign,1.0,111.54,10.0,100.39,62.67,37.72,2,No,Completed,39,7,490,21343.36,2246.64
ORD-101274,1970-01-01 05:00:45.877,CUST-10637,Pakistan,South Asia,Karachi,Lifestyle,Campus,Unisex,38,Mobile App,Business,Digital Wallet,Eid Campaign,2.0,112.08,20.0,179.33,136.2,43.13,5,No,Completed,36,1,523,25756.99,2051.85
ORD-101275,1970-01-01 05:00:45.386,CUST-10827,Usa,North America,Los Angeles,Football,Predator,Unisex,45,Online Store,Business,Bank Transfer,Sports Event,2.0,90.87,10.0,163.57,106.92,56.65,4,No,Completed,29,2,393,68713.42868532916,3192.8
ORD-101276,1970-01-01 05:00:45.438,CUST-10848,Usa,North America,Los Angeles,Running,Solarboost,Unisex,44,Online Store,Premium Consumer,Credit Card,Sports Event,1.0,76.39,0.0,76.39,31.67,44.72,5,No,Completed,53,3,582,65595.23,3180.91
ORD-101277,1970-01-01 05:00:45.257,CUST-10304,Usa,North America,Houston,Lifestyle,Gazelle,Female,42,Retail Store,Premium Consumer,Debit Card,Black Friday,2.0,129.56,15.0,220.25,160.59,59.66,5,No,Completed,36,2,695,52663.5543058642,2125.49
ORD-101278,1970-01-01 05:00:44.990,CUST-10051,Uae,Middle East,Dubai,Basketball,D.O.N. Issue,Unisex,44,Mobile App,Consumer,Bank Transfer,Eid Campaign,1.0,158.09,0.0,158.09,89.09,69.0,2,No,Completed,43,5,103,54897.22,989.95
ORD-101279,1970-01-01 05:00:45.951,CUST-10363,Saudi Arabia,Middle East,Dammam,Football,F50,Male,42,Retail Store,Consumer,Digital Wallet,Sports Event,1.0,53.77,13.43,48.39,33.08,15.31,2,No,Cancelled,22,5,10,40482.397282250364,2951.38
ORD-101280,1970-01-01 05:00:45.759,CUST-10728,India,South Asia,Kolkata,Running,Ultraboost,Female,43,Online Store,Premium Consumer,Cash on Delivery,Sports Event,1.0,126.47,30.0,88.53,62.34,26.19,4,No,Completed,31,5,719,44901.43,4835.93
ORD-101281,1970-01-01 05:00:45.825,CUST-10566,India,South Asia,Chennai,Outdoor,Terrex,Unisex,38,Marketplace,Premium Consumer,Credit Card,Black Friday,2.0,229.64,50.0,229.64,241.44,-11.8,5,No,Completed,56,3,224,13205.23,1008.67
ORD-101282,1970-01-01 05:00:45.804,CUST-10614,Usa,North America,New York,Outdoor,Five Ten,Male,40,Marketplace,Business,Credit Card,Sports Event,1.0,239.15,20.0,191.32,107.62,83.7,4,No,Cancelled,56,5,316,55416.60521497709,438.39
ORD-101283,1970-01-01 05:00:45.622,CUST-10016,Uae,Middle East,Dubai,Basketball,Own The Game,Male,44,Retail Store,Premium Consumer,Credit Card,Black Friday,2.0,92.79,30.0,129.91,94.5,35.41,5,No,Completed,37,2,893,59166.87,1396.35
ORD-101284,1970-01-01 05:00:45.428,CUST-10738,India,South Asia,Bangalore,Training,Rapidmove,Female,44,Mobile App,Premium Consumer,Digital Wallet,No Campaign,1.0,133.18,10.0,119.86,65.35,54.51,5,No,Completed,46,2,421,95643.11,2123.31
ORD-101285,1970-01-01 05:00:45.000,CUST-10111,Uk,Europe,London,Lifestyle,Campus,Male,45,Marketplace,Consumer,Debit Card,Black Friday,2.0,71.96,10.0,129.53,78.32,51.21,4,No,Completed,28,2,272,83842.38,1600.32
ORD-101286,1970-01-01 05:00:45.555,CUST-10609,Germany,Europe,Hamburg,Outdoor,Agravic,Male,44,Mobile App,Business,Digital Wallet,No Campaign,1.0,125.45,0.0,125.45,82.11,43.34,4,No,Completed,41,1,53,77559.89,4190.08
ORD-101287,1970-01-01 05:00:45.227,CUST-10863,Uk,Europe,Birmingham,Football,X Crazyfast,Female,43,Marketplace,Business,Debit Card,No Campaign,1.0,83.67,5.0,79.49,46.3,33.19,3,No,Completed,36,7,172,72842.07,2515.84
ORD-101288,1970-01-01 05:00:45.230,CUST-10029,Saudi Arabia,Middle East,Dammam,Lifestyle,Campus,Male,38,Marketplace,Business,Bank Transfer,Sports Event,1.0,156.94,10.0,141.25,70.95,70.3,3,No,Cancelled,21,3,246,89764.22,1306.03
ORD-101289,1970-01-01 05:00:45.631,CUST-10087,Usa,North America,Houston,Training,Powerlift,Unisex,45,Marketplace,Business,Cash on Delivery,Eid Campaign,2.0,115.39,15.0,196.16,127.28,68.88,4,No,Completed,62,3,664,75407.09,4755.98
ORD-101290,1970-01-01 05:00:46.002,CUST-10409,Australia,Oceania,Melbourne,Outdoor,Ridgewalker,Male,38,Mobile App,Consumer,Credit Card,No Campaign,1.0,214.48,5.0,203.76,151.28,52.48,4,No,Completed,55,5,617,62874.3,712.81
ORD-101291,1970-01-01 05:00:45.386,CUST-10142,Saudi Arabia,Middle East,Riyadh,Basketball,Harden,Female,38,Retail Store,Premium Consumer,Digital Wallet,No Campaign,150.0,68.45,5.0,65.03,34.33,30.7,4,No,Completed,60,3,158,36785.67,702.27
ORD-101292,1970-01-01 05:00:45.341,CUST-10771,Pakistan,South Asia,Islamabad,Outdoor,Ridgewalker,Unisex,36,Mobile App,Business,Credit Card,Black Friday,1.0,144.79,30.0,101.35,91.05,10.3,5,No,Completed,56,3,105,10543.92,1301.9
ORD-101293,1970-01-01 05:00:45.041,CUST-10180,India,South Asia,Chennai,Basketball,D.O.N. Issue,Unisex,45,Retail Store,Consumer,Cash on Delivery,Sports Event,1.0,71.19,5.0,67.63,39.16,28.47,1,No,Completed,53,3,704,49667.09609106597,476.18
ORD-101294,1970-01-01 05:00:45.394,CUST-10360,Uae,Middle East,Dubai,Outdoor,Ridgewalker,Unisex,44,Retail Store,Consumer,Bank Transfer,Black Friday,1.0,213.39,0.0,213.39,101.71,111.68,4,No,Cancelled,22,3,294,92516.03,3783.1
ORD-101295,1970-01-01 05:00:45.057,CUST-10872,Uk,Europe,London,Running,Adizero,Unisex,44,Online Store,Consumer,Debit Card,Summer Sale,1.0,102.29,10.0,92.06,45.4,46.66,4,No,Completed,49,3,275,58518.48,1632.77
ORD-101296,1970-01-01 05:00:45.031,CUST-10491,Australia,Oceania,Sydney,Training,Dropset,Unisex,38,Retail Store,Premium Consumer,Credit Card,Eid Campaign,1.0,101.33,10.0,91.2,41.31,49.89,5,Yes,Returned,28,7,584,18858.17,3676.21
ORD-101297,1970-01-01 05:00:45.131,CUST-10804,India,South Asia,Kolkata,Training,Powerlift,Unisex,38,Wholesale,Premium Consumer,Cash on Delivery,New Year Sale,3.0,47.3,20.0,113.52,89.76,23.76,4,No,Completed,18,7,42,65077.82,3837.41
ORD-101298,1970-01-01 05:00:45.155,CUST-10091,Pakistan,South Asia,Faisalabad,Lifestyle,Superstar,Unisex,42,Wholesale,Business,Bank Transfer,Eid Campaign,1.0,135.84,5.0,129.05,77.34,51.71,5,No,Completed,33,4,883,46813.49,1263.84
ORD-101299,1970-01-01 05:00:45.481,CUST-10571,Pakistan,South Asia,Faisalabad,Basketball,Own The Game,Unisex,40,Marketplace,Business,Digital Wallet,New Year Sale,1.0,149.65,20.0,119.72,100.55,19.17,5,No,Completed,47,3,193,93172.32,2639.98
ORD-101300,1970-01-01 05:00:45.468,CUST-10254,Uk,Europe,Birmingham,Outdoor,Agravic,Male,42,Marketplace,Business,Bank Transfer,New Year Sale,1.0,152.58,30.0,106.81,92.82,13.99,4,No,Completed,48,5,640,16513.52,2646.0
ORD-101301,1970-01-01 05:00:45.155,CUST-10343,Uk,Europe,London,Outdoor,Five Ten,Female,36,Marketplace,Business,Digital Wallet,Eid Campaign,1.0,177.56,0.0,177.56,89.47,88.09,4,No,Completed,47,4,310,71345.17,4369.69
ORD-101302,1970-01-01 05:00:45.811,CUST-10335,Uae,Middle East,Sharjah,Football,Predator,Male,38,Mobile App,Premium Consumer,Bank Transfer,Summer Sale,1.0,178.47,15.0,151.7,111.36,40.34,5,No,Completed,45,4,619,68319.45,225.59
ORD-101303,1970-01-01 05:00:45.363,CUST-10334,Saudi Arabia,Middle East,Jeddah,Running,Adizero,Unisex,44,Marketplace,Business,Digital Wallet,No Campaign,1.0,179.94,50.0,89.97,107.17,-17.2,5,No,Completed,29,5,102,98362.39,1652.32
ORD-101304,1970-01-01 05:00:45.243,CUST-10154,Uk,Europe,Manchester,Lifestyle,Gazelle,Male,42,Mobile App,Consumer,Debit Card,New Year Sale,1.0,150.67,30.0,105.47,92.45,13.02,5,No,Completed,27,10,946,56708.76,4424.2
ORD-101305,1970-01-01 05:00:45.780,CUST-10309,Uae,Middle East,Sharjah,Basketball,Own The Game,Female,38,Marketplace,Premium Consumer,Cash on Delivery,Black Friday,1.0,60.49,15.0,51.42,40.31,11.11,5,No,Completed,32,6,644,87221.62,1260.34
ORD-101306,1970-01-01 05:00:45.651,CUST-10389,Uae,Middle East,Sharjah,Basketball,Dame,Female,38,Marketplace,Premium Consumer,Bank Transfer,Eid Campaign,1.0,179.01,15.0,152.16,91.8,60.36,4,No,Completed,31,6,249,2959.04,770.71
ORD-101307,1970-01-01 05:00:45.040,CUST-10569,Usa,North America,Houston,Running,Duramo,Female,40,Mobile App,Premium Consumer,Credit Card,Sports Event,1.0,84.69,0.0,84.69,48.07,36.62,4,No,Completed,18,3,395,12727.75,2923.08
ORD-101308,1970-01-01 05:00:45.530,CUST-10592,Saudi Arabia,Middle East,Jeddah,Football,Copa,Male,42,Mobile App,Premium Consumer,Cash on Delivery,New Year Sale,2.0,130.87,20.0,209.39,156.12,53.27,4,Yes,Returned,55,3,781,34920.89,1598.8
ORD-101309,1970-01-01 05:00:45.488,CUST-10783,Saudi Arabia,Middle East,Riyadh,Football,F50,Male,42,Retail Store,Premium Consumer,Digital Wallet,Sports Event,2.0,176.31,0.0,352.62,206.82,145.8,4,No,Completed,30,1,955,62123.08,2389.74
ORD-101310,1970-01-01 05:00:45.924,CUST-10548,Australia,Oceania,Sydney,Running,Duramo,Female,43,Online Store,Consumer,Credit Card,Sports Event,1.0,130.64,0.0,130.64,73.4,57.24,4,Yes,Returned,20,2,614,45183.39,4118.06
ORD-101311,1970-01-01 05:00:45.824,CUST-10846,Germany,Europe,Munich,Basketball,Dame,Male,44,Retail Store,Business,Credit Card,Black Friday,2.0,71.6,0.0,143.2,67.27,75.93,5,No,Completed,21,3,991,45047.92430417279,2651.42
ORD-101312,1970-01-01 05:00:45.539,CUST-10641,Usa,North America,Los Angeles,Football,X Crazyfast,Unisex,38,Mobile App,Consumer,Cash on Delivery,New Year Sale,1.0,135.38,50.0,67.69,62.67,5.02,4,No,Completed,56,7,295,59125.77,2627.86
ORD-101313,1970-01-01 05:00:44.971,CUST-10851,Uk,Europe,London,Lifestyle,Campus,Male,42,Marketplace,Premium Consumer,Debit Card,Summer Sale,1.0,132.43,0.0,132.43,64.27,68.16,3,No,Completed,24,3,237,56886.56,1463.1
ORD-101314,1970-01-01 05:00:45.870,CUST-10689,Germany,Europe,Munich,Training,Powerlift,Female,42,Marketplace,Premium Consumer,Bank Transfer,No Campaign,1.0,66.78,15.0,56.76,45.41,11.35,5,No,Completed,30,3,619,52682.52,3985.04
ORD-101315,1970-01-01 05:00:45.768,CUST-10518,Pakistan,South Asia,Faisalabad,Football,Predator,Female,44,Online Store,Business,Credit Card,New Year Sale,1.0,61.68,0.0,61.68,30.25,31.43,4,No,Completed,19,3,648,9510.33,3725.09
ORD-101316,1970-01-01 05:00:44.992,CUST-10133,Germany,Europe,Hamburg,Running,Duramo,Female,45,Mobile App,Premium Consumer,Bank Transfer,Black Friday,1.0,178.8,0.0,178.8,106.62,72.18,1,No,Completed,18,3,937,92739.04,1247.19
ORD-101317,1970-01-01 05:00:45.115,CUST-10638,India,South Asia,Kolkata,Outdoor,Terrex,Male,45,Retail Store,Business,Credit Card,New Year Sale,1.0,233.87,0.0,233.87,167.61,66.26,1,No,Completed,39,5,809,59429.4,1668.02
ORD-101318,1970-01-01 05:00:45.076,CUST-10804,Australia,Oceania,Brisbane,Lifestyle,Gazelle,Female,44,Mobile App,Premium Consumer,Debit Card,Sports Event,1.0,122.5,15.0,104.12,73.85,30.27,3,No,Completed,52,6,288,26767.18,3964.28
ORD-101319,1970-01-01 05:00:45.622,CUST-10348,Germany,Europe,Munich,Running,Adizero,Unisex,43,Online Store,Premium Consumer,Bank Transfer,No Campaign,1.0,128.98,0.0,128.98,89.48,39.5,3,No,Pending,53,5,536,68898.11,1852.82
ORD-101320,1970-01-01 05:00:44.965,CUST-10374,Pakistan,South Asia,Lahore,Lifestyle,Superstar,Male,42,Mobile App,Consumer,Cash on Delivery,Summer Sale,1.0,124.99,20.0,99.99,64.36,35.63,4,No,Completed,39,2,629,32131.85,2077.44
ORD-101321,1970-01-01 05:00:45.337,CUST-10707,Germany,Europe,Hamburg,Lifestyle,Superstar,Female,40,Retail Store,Consumer,Debit Card,No Campaign,1.0,137.78,15.0,117.11,69.8,47.31,4,Yes,Returned,38,3,741,50832.67,1885.62
ORD-101322,1970-01-01 05:00:46.019,CUST-10189,Uae,Middle East,Sharjah,Running,Ultraboost,Male,38,Wholesale,Premium Consumer,Credit Card,Black Friday,1.0,91.2,10.0,82.08,56.53,25.55,4,No,Completed,20,2,845,34442.61,892.0
ORD-101323,1970-01-01 05:00:45.340,CUST-10859,Germany,Europe,Munich,Football,X Crazyfast,Male,43,Marketplace,Consumer,Debit Card,Black Friday,2.0,129.86,8.69,259.72,136.07,123.65,4,No,Completed,53,1,255,88099.21,1770.39
ORD-101324,1970-01-01 05:00:45.179,CUST-10089,Pakistan,South Asia,Faisalabad,Football,F50,Male,44,Retail Store,Premium Consumer,Credit Card,Eid Campaign,1.0,163.3,15.0,138.8,69.0,69.8,5,No,Completed,63,5,520,99401.07,4034.38
ORD-101325,1970-01-01 05:00:45.348,CUST-10447,Australia,Oceania,Melbourne,Training,Powerlift,Unisex,38,Online Store,Consumer,Bank Transfer,New Year Sale,3.0,122.19,15.0,311.58,243.27,68.31,4,No,Completed,33,3,118,16537.62,2506.27
ORD-101326,1970-01-01 05:00:45.173,CUST-10685,India,South Asia,Chennai,Football,X Crazyfast,Unisex,42,Marketplace,Premium Consumer,Debit Card,Summer Sale,1.0,104.51,20.0,83.61,59.95,23.66,5,No,Pending,63,3,118,36704.720564496805,2345.27
ORD-101327,1970-01-01 05:00:45.905,CUST-10511,India,South Asia,Bangalore,Lifestyle,Campus,Unisex,38,Mobile App,Consumer,Credit Card,Eid Campaign,1.0,128.27,30.0,89.79,64.67,25.12,5,No,Completed,63,3,90,22322.59,866.12
ORD-101328,1970-01-01 05:00:45.653,CUST-10840,Usa,North America,Chicago,Training,Dropset,Female,38,Mobile App,Business,Cash on Delivery,Summer Sale,2.0,74.24,15.0,126.21,88.67,37.54,5,No,Completed,20,2,171,59200.22,970.09
ORD-101329,1970-01-01 05:00:45.892,CUST-10534,India,South Asia,Delhi,Outdoor,Five Ten,Female,38,Online Store,Consumer,Debit Card,Summer Sale,1.0,103.68,0.0,103.68,41.79,61.89,4,No,Completed,60,5,722,17808.14,310.46
ORD-101330,1970-01-01 05:00:45.214,CUST-10215,Pakistan,South Asia,Faisalabad,Football,X Crazyfast,Male,36,Wholesale,Consumer,Cash on Delivery,Black Friday,1.0,164.45,10.0,148.0,93.56,54.44,4,No,Completed,46,2,825,81242.7,168.38
ORD-101331,1970-01-01 05:00:45.280,CUST-10174,Usa,North America,Los Angeles,Football,F50,Unisex,40,Retail Store,Premium Consumer,Credit Card,No Campaign,1.0,137.07,10.94,123.36,79.44,43.92,4,No,Completed,38,3,920,41162.72,2491.27
ORD-101332,1970-01-01 05:00:45.553,CUST-10274,Pakistan,South Asia,Faisalabad,Training,Powerlift,Unisex,42,Marketplace,Business,Cash on Delivery,No Campaign,1.0,126.83,15.0,107.81,76.84,30.97,4,No,Completed,32,1,115,61248.01,2105.24
ORD-101333,1970-01-01 05:00:45.890,CUST-10273,Pakistan,South Asia,Lahore,Basketball,D.O.N. Issue,Unisex,40,Mobile App,Consumer,Bank Transfer,Eid Campaign,1.0,127.45,20.0,101.96,71.13,30.83,5,No,Completed,48,3,799,45833.98,1449.35
ORD-101334,1970-01-01 05:00:44.957,CUST-10835,Uae,Middle East,Abu Dhabi,Football,Predator,Male,38,Mobile App,Consumer,Credit Card,Eid Campaign,1.0,169.77,30.0,118.84,102.73,16.11,4,No,Completed,41,3,533,90381.13,4951.23
ORD-101335,1970-01-01 05:00:45.202,CUST-10201,Australia,Oceania,Brisbane,Training,Rapidmove,Unisex,36,Marketplace,Premium Consumer,Digital Wallet,Black Friday,1.0,141.99,0.0,141.99,77.66,64.33,3,Yes,Returned,35,5,348,3995.97,2050.18
ORD-101336,1970-01-01 05:00:45.124,CUST-10524,Uae,Middle East,Abu Dhabi,Basketball,Dame,Female,42,Retail Store,Consumer,Bank Transfer,No Campaign,1.0,104.27,5.0,99.06,63.47,35.59,4,No,Completed,34,5,566,73065.54,3965.35
ORD-101337,1970-01-01 05:00:45.121,CUST-10017,Uae,Middle East,Sharjah,Football,Predator,Female,38,Wholesale,Consumer,Debit Card,No Campaign,2.0,70.65,20.0,113.04,91.63,21.41,4,No,Completed,29,1,475,65391.13,1131.67
ORD-101338,1970-01-01 05:00:45.600,CUST-10602,Uk,Europe,Birmingham,Football,Copa,Female,45,Wholesale,Business,Cash on Delivery,Summer Sale,1.0,178.21,10.0,160.39,72.31,88.08,4,No,Completed,59,2,444,65126.75,1310.5
ORD-101339,1970-01-01 05:00:45.224,CUST-10476,Germany,Europe,Hamburg,Training,Everyday,Unisex,36,Mobile App,Business,Credit Card,Summer Sale,1.0,142.01,15.0,120.71,100.05,20.66,5,No,Completed,23,6,107,41691.94,2885.12
ORD-101340,1970-01-01 05:00:44.996,CUST-10372,Uae,Middle East,Dubai,Running,Adizero,Male,43,Marketplace,Consumer,Bank Transfer,Eid Campaign,1.0,119.64,20.0,95.71,55.71,40.0,4,No,Completed,51,5,952,20424.08039327891,119.74
ORD-101341,1970-01-01 05:00:45.757,CUST-10421,Australia,Oceania,Melbourne,Basketball,Harden,Male,44,Wholesale,Premium Consumer,Bank Transfer,Eid Campaign,1.0,61.42,15.0,52.21,27.44,24.77,3,No,Pending,55,3,588,69079.45,185.38
ORD-101342,1970-01-01 05:00:45.980,CUST-10895,India,South Asia,Bangalore,Outdoor,Agravic,Female,40,Marketplace,Premium Consumer,Digital Wallet,New Year Sale,1.0,110.23,20.0,88.18,63.07,25.11,5,No,Completed,42,2,572,83032.39,796.87
ORD-101343,1970-01-01 05:00:45.628,CUST-10497,Australia,Oceania,Brisbane,Outdoor,Terrex,Female,38,Marketplace,Premium Consumer,Credit Card,New Year Sale,1.0,228.0,0.0,228.0,126.64,101.36,5,No,Completed,49,3,121,8980.42,1193.29
ORD-101344,1970-01-01 05:00:45.863,CUST-10230,Uae,Middle East,Dubai,Running,Adizero,Male,45,Marketplace,Consumer,Cash on Delivery,Black Friday,2.0,213.23,0.0,426.46,173.0,253.46,4,No,Completed,55,4,603,44440.94,2686.46
ORD-101345,1970-01-01 05:00:45.960,CUST-10512,Australia,Oceania,Sydney,Training,Dropset,Female,45,Retail Store,Consumer,Debit Card,No Campaign,2.0,52.33,10.0,94.19,74.43,19.76,5,Yes,Returned,45,7,834,16678.19,3462.52
ORD-101346,1970-01-01 05:00:46.003,CUST-10059,Saudi Arabia,Middle East,Dammam,Outdoor,Agravic,Male,45,Wholesale,Consumer,Bank Transfer,Black Friday,1.0,139.72,5.0,132.73,70.49,62.24,3,No,Cancelled,27,4,221,61288.31,1628.21
ORD-101347,1970-01-01 05:00:45.693,CUST-10406,Saudi Arabia,Middle East,Riyadh,Outdoor,Ridgewalker,Male,40,Wholesale,Consumer,Debit Card,New Year Sale,1.0,109.93,0.0,109.93,58.48,51.45,2,No,Completed,25,1,458,78667.69,1271.45
ORD-101348,1970-01-01 05:00:45.027,CUST-10427,Usa,North America,Houston,Football,Copa,Female,43,Wholesale,Premium Consumer,Digital Wallet,Eid Campaign,1.0,131.82,30.0,92.27,92.62,-0.35,5,No,Completed,61,4,641,66837.3,4131.77
ORD-101349,1970-01-01 05:00:44.927,CUST-10265,Germany,Europe,Berlin,Football,Copa,Female,45,Marketplace,Consumer,Bank Transfer,New Year Sale,4.0,89.57,15.0,304.54,144.63,159.91,3,No,Completed,33,7,497,32146.98,897.61
ORD-101350,1970-01-01 05:00:45.214,CUST-10862,India,South Asia,Mumbai,Running,Duramo,Female,40,Retail Store,Premium Consumer,Debit Card,Sports Event,1.0,116.71,20.0,93.37,57.35,36.02,3,No,Completed,47,3,369,14403.4,3423.8
ORD-101351,1970-01-01 05:00:45.436,CUST-10604,Usa,North America,Chicago,Training,Powerlift,Male,42,Marketplace,Consumer,Digital Wallet,No Campaign,1.0,102.41,0.0,102.41,50.3,52.11,3,No,Completed,38,5,952,79529.68,4663.52
ORD-101352,1970-01-01 05:00:45.218,CUST-10645,Uae,Middle East,Sharjah,Football,F50,Female,42,Online Store,Business,Credit Card,New Year Sale,2.0,100.98,15.0,171.67,101.37,70.3,5,No,Cancelled,43,4,759,32729.73,1237.83
ORD-101353,1970-01-01 05:00:45.891,CUST-10492,Uk,Europe,London,Lifestyle,Samba,Male,44,Marketplace,Consumer,Bank Transfer,Sports Event,1.0,123.85,30.0,86.7,81.79,4.91,5,No,Completed,50,2,120,2702.91,526.13
ORD-101354,1970-01-01 05:00:45.626,CUST-10815,Australia,Oceania,Melbourne,Football,Predator,Male,43,Marketplace,Consumer,Digital Wallet,Eid Campaign,1.0,79.88,0.0,79.88,50.21,29.67,3,No,Completed,57,2,200,57356.41,4900.82
ORD-101355,1970-01-01 05:00:45.523,CUST-10769,Uae,Middle East,Dubai,Outdoor,Five Ten,Unisex,38,Online Store,Business,Bank Transfer,New Year Sale,1.0,174.46,0.0,174.46,81.29,93.17,4,No,Completed,20,2,160,25044.39,1426.79
ORD-101356,1970-01-01 05:00:45.812,CUST-10237,Germany,Europe,Munich,Football,F50,Male,38,Marketplace,Business,Cash on Delivery,Black Friday,4.0,111.3,18.97,222.6,265.48,-42.88,4,No,Pending,31,4,761,84200.0,1450.75
ORD-101357,1970-01-01 05:00:45.657,CUST-10004,Germany,Europe,Berlin,Training,Everyday,Male,38,Mobile App,Consumer,Bank Transfer,Eid Campaign,1.0,58.31,20.0,46.65,24.48,22.17,3,No,Completed,29,4,217,14753.89,2470.48
ORD-101358,1970-01-01 05:00:45.471,CUST-10862,Saudi Arabia,Middle East,Dammam,Lifestyle,Superstar,Unisex,44,Wholesale,Business,Bank Transfer,Eid Campaign,1.0,113.64,5.0,107.96,63.32,44.64,4,No,Completed,60,3,574,43762.68,1232.18
ORD-101359,1970-01-01 05:00:45.128,CUST-10156,Usa,North America,New York,Running,Ultraboost,Male,42,Marketplace,Business,Bank Transfer,Eid Campaign,1.0,120.03,5.0,114.03,68.41,45.62,5,No,Cancelled,51,3,399,25686.46,4965.07
ORD-101360,1970-01-01 05:00:45.638,CUST-10836,Usa,North America,Houston,Outdoor,Terrex,Female,45,Online Store,Premium Consumer,Digital Wallet,Sports Event,1.0,94.99,5.0,90.24,50.08,40.16,5,No,Completed,39,6,728,69115.36,310.53
ORD-101361,1970-01-01 05:00:44.976,CUST-10880,Pakistan,South Asia,Islamabad,Football,X Crazyfast,Male,44,Mobile App,Consumer,Digital Wallet,Black Friday,1.0,169.7,5.0,161.21,115.78,45.43,2,No,Completed,52,2,384,55078.83,2312.22
ORD-101362,1970-01-01 05:00:45.648,CUST-10408,Germany,Europe,Berlin,Outdoor,Agravic,Female,44,Online Store,Premium Consumer,Digital Wallet,Sports Event,1.0,208.34,10.0,187.51,121.48,66.03,3,No,Completed,41,3,852,79203.28,2786.9
ORD-101363,1970-01-01 05:00:45.586,CUST-10513,Uk,Europe,Birmingham,Football,X Crazyfast,Female,42,Retail Store,Premium Consumer,Credit Card,Black Friday,1.0,164.27,5.0,156.06,81.83,74.23,4,No,Completed,35,1,63,46131.95,2388.06
ORD-101364,1970-01-01 05:00:45.575,CUST-10811,Germany,Europe,Munich,Lifestyle,Gazelle,Male,38,Mobile App,Premium Consumer,Bank Transfer,Eid Campaign,2.0,133.08,13.2,186.31,112.99,73.32,5,No,Completed,50,3,211,978.44,2650.56
ORD-101365,1970-01-01 05:00:45.469,CUST-10406,Uae,Middle East,Sharjah,Training,Powerlift,Female,42,Marketplace,Premium Consumer,Cash on Delivery,Summer Sale,1.0,84.14,0.0,84.14,50.92,33.22,2,No,Completed,56,7,631,21912.05,4939.14
ORD-101366,1970-01-01 05:00:45.155,CUST-10619,Uae,Middle East,Dubai,Basketball,D.O.N. Issue,Unisex,44,Wholesale,Business,Bank Transfer,Black Friday,1.0,155.95,0.0,155.95,99.24,56.71,4,No,Completed,50,2,68,99916.13,4396.82
ORD-101367,1970-01-01 05:00:45.333,CUST-10532,Uae,Middle East,Dubai,Training,Dropset,Male,43,Marketplace,Consumer,Cash on Delivery,New Year Sale,1.0,99.98,15.0,84.98,63.21,21.77,5,No,Completed,46,2,123,40831.83,1611.37
